name,address
First United Methodist Church,"503 N Central Expy, Richardson, TX 75080"
Oak Cliff Bible Fellowship,"1808 W Camp Wisdom Rd, Dallas, TX 75232"
Saturn Road Church of Christ,"3030 Saturn Rd, Garland, TX 75041"
Northside Baptist Church,"2000 Denton Dr, Carrollton, TX 75006"
Oak Cliff Presbyterian,"6000 S Hampton Rd, Dallas, TX 75232"
Northside Baptist Church,"2000 Denton Dr, Carrollton, TX 75006"
Reunion Church,"1330 Hi Line DrDallas, TX 75207"
Templo Betania,"210 E Jefferson BlvdDallas, TX 75203"
White Rock Community Church,"9353 Garland RdDallas, TX 75218"
Grace United Methodist Church,"4105 Junius StDallas, TX 75246"
Village Church,"3877 Walnut Hill LnDallas, TX 75229"
Inspiring Body of Christ Church,"7701 S. Westmoreland Rd.Dallas, TX 75237"
Episcopal Church Of The Good Shepherd,"11122 Midway RdDallas, TX 75229"
Highland Park Presbyterian Church,"3821 University BlvdDallas, TX 75205"
Potters House Of Dallas Inc,"777 W Kiest BlvdDallas, TX 75211"
St. Monica Catholic Church & School,"9933 Midway RdDallas, TX 75220"
Saint Rita Catholic Community Church,"12521 Inwood RdDallas, TX 75244"
Unitarian Universalist Church,"3839 W Kiest BlvdDallas, TX 75233"
Antioch Dallas Community Church,"10163 Shoreview RdDallas, TX 75238"
Cambodian Buddist Temple,"5701 Crystal Lake BlvdDallas, TX 75236"
Walnut Hill Church of Christ,"10550 Marsh LnDallas, TX 75229"
Dallas Texas Temple,"6363 Willow LnDallas, TX 75230"
Christ Episcopal Church,"534 W 10th StDallas, TX 75208"
Preston Hollow Presbyterian Church,"9800 Preston RdDallas, TX 75230"
Central Lutheran Church,"1000 Easton RdDallas, TX 75218"
Prestoncrest Church Of Christ,"12700 Preston Rd Ste 210Dallas, TX 75230"
Tyler Street United Methodist Church,"927 W 10th StDallas, TX 75208"
Lovers Lane United Methodist Church,"9200 Inwood RdDallas, TX 75220"
Congregation Shearith Israel,"9401 Douglas AveDallas, TX 75225"
Gracehill Community,"8535 Ferndale Rd Ste 4Dallas, TX 75238"
Dallas First Assembly Of God,"11000 E Northwest HwyDallas, TX 75238"
Gateway Church,"12123 Hillcrest RdDallas, TX 75230"
Bethel Lutheran Church,"11211 E Northwest HwyDallas, TX 75238"
Alphabiotic New Life Center,"634 Preston Royal Shopping CtrDallas, TX 75230"
Dallas Christian College,"2700 Christian PkwyDallas, TX 75234"
"Neighborhood Christian Learning Center of Dallas, Inc","1111 E Ledbetter DrDallas, TX 75216"
First Baptist Dallas,"1707 San Jacinto StDallas, TX 75201"
Episcopal Church of the Ascension,"8787 Greenville AveDallas, TX 75243"
All Saints Dallas,"2733 Oak Lawn AveDallas, TX 75219"
Mary Immaculate Catholic Church,"14032 Dennis LnDallas, TX 75234"
St Pius X Catholic School,"3030 Gus Thomasson RdDallas, TX 75228"
St Matthew's Cathedral,"5100 Ross AveDallas, TX 75206"
Straight St. Missionary Baptist Church,"2352 Cedar Crest BlvdDallas, TX 75203"
Valwood Park Baptist Church,"2727 Valwood PkwyDallas, TX 75234"
Nuestrasenora Del Pilar Catholic,"4455 W Illinois AveDallas, TX 75211"
San Juan Diego Catholic Church,"10919 Royal Haven LnDallas, TX 75229"
Smith Chapel AME Church,"2406 Childs StDallas, TX 75203"
Victory Outreach Church of Dallas,"6211 E Grand AveDallas, TX 75223"
Templo De Alabanza,"4710 W Illinois AveDallas, TX 75211"
Church Of The Incarnation,"3966 Mckinney AveDallas, TX 75204"
Friendship West Baptist Church,"2020 W Wheatland RdDallas, TX 75232"
Foundry Club At Deep Ellum,"2803 Taylor StDallas, TX 75226"
St Luke's Episcopal Church,"5923 Royal LnDallas, TX 75230"
Munger Avenue Baptist Church,"3919 Munger AveDallas, TX 75204"
Vietnamese Faith Baptist Church,"11312 Shiloh RdDallas, TX 75228"
New Life Fellowship Church,"10900 Cade RdDallas, TX 75217"
City Church International,"1530 N Carroll AveDallas, TX 75204"
Believers Chapel,"6420 Churchill WayDallas, TX 75230"
Baruch Hashem Messianic Synagogue,"6304 Belt Line RdDallas, TX 75254"
Midway Hills Christian Church,"11001 Midway RdDallas, TX 75229"
Lake Highlands Church,"9919 Mccree RdDallas, TX 75238"
New Start Deliverance,"2548 Plaza BlvdDallas, TX 75241"
Cornerstone Baptist Church of Christ,"2811 W Camp Wisdom RdDallas, TX 75237"
South Metro Church,"7333 W Wheatland RdDallas, TX 75249"
Powell Memorial Cogic,"3225 Chihuahua AveDallas, TX 75212"
Mitchell Street Cogic,"2708 Mitchell StDallas, TX 75210"
Harvest of Praise Ministry,"2603 S Hampton RdDallas, TX 75224"
Roaring Lambs Minst,"17110 Dallas PkwyDallas, TX 75248"
Zion Lutheran Church,"6121 E Lovers LnDallas, TX 75214"
St Thomas The Apostle Episcopal Church,"6525 Inwood RdDallas, TX 75209"
First Chinese Baptist Church of Dallas,"17817 Hillcrest RdDallas, TX 75252"
Saint Luke Community United Methodist Church,"5322 Beeman AveDallas, TX 75223"
St James Catholic Church,"1002 E Saner AveDallas, TX 75216"
World Missionary Evangelism,"2216 S Vernon AveDallas, TX 75224"
Fifth Church Of Christ Scientist,"5655 W Northwest HwyDallas, TX 75220"
Bethel Church,"17990 Midway RdDallas, TX 75287"
St George's Episcopal Church,"1729 S Beckley AveDallas, TX 75224"
Greater Memorial Baptist Church,"2022 Hudspeth AveDallas, TX 75216"
New Zion Baptist Church,"7814 Hull AveDallas, TX 75216"
Bill Harrod Baptist Church,"3444 Palacios AveDallas, TX 75212"
Mt Elam Missionary Baptist Church,"4646 Burma RdDallas, TX 75216"
Maranatha Baptist Church,"2634 W Kiest BlvdDallas, TX 75233"
The Called Fellowship Baptist Church,"3104 Gibbs Williams RdDallas, TX 75233"
Royal Lane Baptist Church,"6707 Royal LnDallas, TX 75230"
Preston Highlands Baptist Church,"17463 Davenport RdDallas, TX 75252"
Edgefield Church of Christ,"420 N Edgefield AveDallas, TX 75208"
New Covenant Presbyterian Church,"2525 N Buckner BlvdDallas, TX 75228"
Cliffwood Church of Christ,"3822 W Kiest BlvdDallas, TX 75233"
Christian Stronghold Baptist,"6810 Samuell BlvdDallas, TX 75228"
Heights Family Life Center,"2510 E Ledbetter DrDallas, TX 75216"
Pleasant Zion Missionary Baptist Church,"1910 N Saint Augustine DrDallas, TX 75217"
Central Christian Church,"4711 Westside DrDallas, TX 75209"
Church On The Lot,"4843 Terry StDallas, TX 75223"
Soldier Of The Cross Of Christ,"5007 Ash LnDallas, TX 75223"
God's Hospital Holiness Church,"1223 Grant StDallas, TX 75203"
New Beginnings Covenant Ministries,"3305 Canada DrDallas, TX 75212"
Sanctuary of Liberty Holiness Church,"2535 E Ann Arbor AveDallas, TX 75216"
Fellowship Bible Church,"9330 N Central ExpyDallas, TX 75231"
Northway Christian Church,"7202 W Northwest HwyDallas, TX 75225"
Cockrell Hill Baptist Church,"1128 S Cockrell Hill RdDallas, TX 75211"
Quietwood Baptist Church,"13719 Seagoville RdDallas, TX 75253"
Grace Bible Church,"11306 Inwood RdDallas, TX 75229"
East Dallas Christian Church,"629 N Peak StDallas, TX 75246"
Cornerstone Christian Church,"2727 Lyndon B Johnson FwyDallas, TX 75234"
St Andrews Episcopal Church,"2783 Valwood PkwyDallas, TX 75234"
Fellowship Bible Church,"7815 Arapaho RdDallas, TX 75248"
Church Of The Holy Communion,"17405 Muirfield DrDallas, TX 75287"
Roe's Chapel Missionary Baptist Church,"4801 Gurley AveDallas, TX 75223"
Junius Heights Baptist Church,"5429 Reiger AveDallas, TX 75214"
Wilshire Baptist Church,"4316 Abrams RdDallas, TX 75214"
New Jerusalem Institutional,"3022 S Beckley AveDallas, TX 75224"
Highland Baptist Church,"8202 Boedeker DrDallas, TX 75225"
Lakeside Baptist Church,"9150 Garland RdDallas, TX 75218"
New Life Spiritual Baptist Church,"6516 Bonnie View RdDallas, TX 75241"
Tae Men Church,"2353 Royal LnDallas, TX 75229"
Skillman Church Of Christ,"3014 Skillman StDallas, TX 75206"
St Andrew's Presbyterian Children's Center,"3204 Skillman StDallas, TX 75206"
Lakewood Presbyterian Church,"7020 Gaston AveDallas, TX 75214"
Preston Road Church of Christ,"6409 Preston RdDallas, TX 75205"
New St Peters Presbyterian Church,"6116 N Central Expy Ste 1060Dallas, TX 75206"
Christ Lutheran Child Development Center,"3001 Lovers LnDallas, TX 75225"
St Paul's Evangelical & Reformed Church,"6464 E Lovers LnDallas, TX 75214"
Northpark Presbyterian Church,"9555 N Central ExpyDallas, TX 75231"
Faith United Presbyterian Church,"12717 Marsh LnDallas, TX 75234"
St Peter's Church,"2907 Woodall Rodgers FwyDallas, TX 75204"
Iglesia Bautista El Mesias,"5100 Belmont AveDallas, TX 75206"
Hopewell Missionary Baptist Church,"5144 Dolphin RdDallas, TX 75223"
Seventh-Day Adventist Church,"4009 N Central ExpyDallas, TX 75204"
Comunidad De Esperanza Iglesoa Cristiana Menonita,"1721 N Garrett AveDallas, TX 75206"
"Christian Science Reading Room for Third Church of Christ, Scientist Dallas","4419 Oak Lawn AveDallas, TX 75219"
Third Church-Christ Scientist,"4419 Oak Lawn AveDallas, TX 75219"
Free Church of God In Christ In Jesus Name,"2111 Morrell AveDallas, TX 75203"
Infusion Ministry Center,"2114 Anson RdDallas, TX 75235"
Strong Arms Cogic,"135 Pemberton Hill RdDallas, TX 75217"
Jesus House Dallas,"4440 Spring Valley RdDallas, TX 75244"
Kirkwood Temple Christian Methodist Episcopal Church,"1440 Sunny Glen DrDallas, TX 75232"
Spring Valley Bible Church Tape Ministry,"17714 Bannister StDallas, TX 75252"
New Creation Bible Church,"9028 Ferguson RdDallas, TX 75228"
Casa View Christian Church,"2230 Barnes Bridge RdDallas, TX 75228"
Ridge Pointe Fellowship,"11440 Ferguson RdDallas, TX 75228"
St Alban's Collegiate Chapel,"3308 Daniel AveDallas, TX 75205"
Our Saviour Episcopal Church,"1616 N Jim Miller RdDallas, TX 75217"
Allen's Canvas,"Dallas, TX 75201"
Cornerstone Baptist Church,"1819 Martin Luther King Jr BlvdDallas, TX 75215"
Forest Ave Baptist Church,"2502 Martin Luther King Jr BlvdDallas, TX 75215"
Mt Moriah Missionary Baptist Church,"3611 Latimer StDallas, TX 75215"
New Friendship Missionary Baptist Church,"2419 Metropolitan AveDallas, TX 75215"
Greater Emanuel Baptist Church,"2110 E 11th StDallas, TX 75203"
The Greater New Bethel Baptist Church,"3817 Malcolm X BlvdDallas, TX 75215"
Chapel Hill Free Will Baptist Church,"501 S Moore StDallas, TX 75203"
Sweet Home Baptist Church,"3810 Vilbig RdDallas, TX 75212"
Salem Institutional Baptist Church,"3918 Crozier StDallas, TX 75215"
Memorial Missionary Baptist Church,"2312 Jb Jackson Jr BlvdDallas, TX 75210"
New Beginning Freedom Baptist Church,"518 Woodbine AveDallas, TX 75203"
Crest Chapel Baptist Church,"2629 Morrell AveDallas, TX 75203"
New Pilgram Rest,"1930 Gallagher StDallas, TX 75212"
New Morning Star Baptist Church,"1932 Dennison StDallas, TX 75212"
Greater New Zion,"2210 Pine StDallas, TX 75215"
St Pauls Baptist Church,"1600 Pear StDallas, TX 75215"
Peoples Baptist Church,"3119 Pine StDallas, TX 75215"
New El Bethel Baptist Church,"2023 Mouser LnDallas, TX 75203"
True Lee Missionary Baptist Church,"3907 Robert L Parish Sr AveDallas, TX 75210"
New Mt Moriah Baptist Church,"2735 Marder StDallas, TX 75215"
The Willow Grove Bapt Church,"5040 Marne StDallas, TX 75215"
Ewing Avenue Baptist Church,"1323 S Ewing AveDallas, TX 75216"
Morning Star Baptist Church,"2662 Anderson StDallas, TX 75215"
The Lord's Missionary Baptist Church,"6722 Bexar StDallas, TX 75215"
Independent Missionary Baptist Church,"6800 Bexar StDallas, TX 75215"
Bethany Missionary Baptist Church,"6710 Webster StDallas, TX 75209"
Greater St James Baptist Church,"1835 Sutter StDallas, TX 75216"
Word of Life Baptist Church,"2401 Ramsey AveDallas, TX 75216"
Seven Star Baptist Church,"3733 Nomas StDallas, TX 75212"
St. John Missionary Baptist Church,"2600 S Marsalis AveDallas, TX 75216"
Marsalis Ave Missionary Baptist Church,"2723 S Marsalis AveDallas, TX 75216"
New Independent Baptist Church,"3236 E Illinois AveDallas, TX 75216"
Little Egypy Baptist Church,"2714 E Overton RdDallas, TX 75216"
Ervay Cedar Baptist Church,"2831 Prosperity AveDallas, TX 75216"
Allen Chapel Baptist Church,"2146 E Overton RdDallas, TX 75216"
Greater Shiloh Baptist Church,"4010 Sunnyvale StDallas, TX 75216"
Illinois Avenue Baptist Church,"1715 Presidio AveDallas, TX 75216"
Pleasant View Baptist Church,"6954 Fisher RdDallas, TX 75214"
Barnabas Missionary Baptist Church,"3210 Linfield RdDallas, TX 75216"
Newcliff Baptist Church,"1704 E Overton RdDallas, TX 75216"
Friendship Missionary Baptist Church,"4360 Kolloch DrDallas, TX 75216"
First Baptist Church-Urbandale,"6926 Military PkwyDallas, TX 75227"
Willing Workers Baptist Church,"4142 Gladewater RdDallas, TX 75216"
Resurrection Community Baptist Church,"3105 Mallory DrDallas, TX 75216"
Lamb Of God Missionary Baptist Church,"1322 E Overton RdDallas, TX 75216"
Tabernacle Of Praise Missionary Baptist Church,"6925 Wofford AveDallas, TX 75227"
Southern Crest Full Gospel Baptist Church,"2325 Locust AveDallas, TX 75216"
Outreach Missonary Baptist Church,"1431 Hudspeth AveDallas, TX 75216"
Greater Mount Olive Baptist Church,"4127 Biglow DrDallas, TX 75216"
Gilgal Missionary Baptist Church,"2211 Locust AveDallas, TX 75216"
Whw Academy,"1010 W Kiest BlvdDallas, TX 75224"
Baptist Union Missionary,"3333 S Tyler StDallas, TX 75224"
Willow Grove Baptist Church,"1222 W Kiest BlvdDallas, TX 75224"
Union Missionary Baptist Church,"3410 S Polk StDallas, TX 75224"
True Believers Baptist Church,"2414 Kilburn AveDallas, TX 75216"
Washington Calvin,"1734 E Ann Arbor AveDallas, TX 75216"
Zion Missionary Baptist Church,"4805 Bonnie View RdDallas, TX 75216"
Right Way Missionary Baptist Church,"4300 Ramona AveDallas, TX 75216"
Judea Baptist Church,"4847 Sunnyvale StDallas, TX 75216"
Golden Chain Missionary Baptist Church,"5023 Wadsworth DrDallas, TX 75241"
United Missionary Baptist Church,"831 E Ann Arbor AveDallas, TX 75216"
Mount Sinai,"6819 Lake June RdDallas, TX 75217"
New Peace Missionary Baptist,"1910 Adelaide DrDallas, TX 75216"
Union Con Cristo Baptist Church,"1115 Ridgewood DrDallas, TX 75217"
Mount Pisgah Baptist Church,"6335 Elam RdDallas, TX 75217"
Pleasant Grove Community Baptist Church,"7815 Hume DrDallas, TX 75227"
Missionary Baptist Church New,"5044 Veterans DrDallas, TX 75241"
Good Shepherd Baptist Church,"1605 Five Mile DrDallas, TX 75216"
Union Hope Primitive Baptist,"2217 56th StDallas, TX 75241"
Precept & Example Missionary Baptist Church,"5135 Burnside AveDallas, TX 75241"
Real Baptist Church,"8314 Scyene RdDallas, TX 75227"
Goodwill Baptist Church,"516 N Jim Miller RdDallas, TX 75217"
Greater Macedonia Primitive Baptist Church,"8343 Bruton RdDallas, TX 75217"
Freedom Missionary Baptist Church,"3715 S Westmoreland RdDallas, TX 75233"
Pearly Gate Baptist Church,"6021 University Hills BlvdDallas, TX 75241"
Singing Hills Baptist Church,"6550 University Hills BlvdDallas, TX 75241"
Iranian Baptist Church of Dallas,"8515 Greenville Ave Ste N103Dallas, TX 75243"
New Life Baptist Church,"2626 Gus Thomasson RdDallas, TX 75228"
Prairie Creek Baptist Church,"1013 Dowdy Ferry RdDallas, TX 75217"
Emmanuel Fellowship Church,"400 N Prairie Creek RdDallas, TX 75217"
Prestonwood Baptist Church,"12123 Hillcrest RdDallas, TX 75230"
Japonica Baptist Church,"2723 Mojave DrDallas, TX 75241"
Fireside Drive Baptist Church,"8805 Fireside DrDallas, TX 75217"
Triumph Missionary Baptist Church,"402 E Wheatland RdDallas, TX 75241"
New Mount Olive Baptist Church,"2919 Cedardale RdDallas, TX 75241"
Harvest Baptist Church,"10723 Elam RdDallas, TX 75217"
Iglesia Bautista Misionera,"9320 Sandyland BlvdDallas, TX 75217"
New Haven Baptist Church,"10110 Rylie RdDallas, TX 75217"
Rylie First Baptist Church,"11130 C F Hawn FwyDallas, TX 75217"
Bethel Baptist Church,"11435 Ravenview RdDallas, TX 75253"
Mt Rose Baptist Church,"7151 Field View LnDallas, TX 75249"
Main Street Church of Christ,"4300 Main StDallas, TX 75226"
Church Of Christ,"3220 Park Row AveDallas, TX 75210"
Cedar Crest Church of Christ,"2134 Cedar Crest BlvdDallas, TX 75203"
Providence Presbyterian Church,"6118 Martel AveDallas, TX 75214"
Grace Presbytery,"8000 John W Carpenter FwyDallas, TX 75247"
El Divino Salvador Presbyterian Church,"8822 Angora StDallas, TX 75218"
South Central Church of Christ,"4539 Luzon StDallas, TX 75216"
Oak Gardens Church of Christ,"4008 S Polk StDallas, TX 75224"
White Rock Church of Christ,"9220 Ferguson RdDallas, TX 75228"
Glendale Presbyterian Church,"4611 S Marsalis AveDallas, TX 75216"
St Paul Lutheran Church,"5725 S Marsalis AveDallas, TX 75241"
Church Of Christ,"6510 S R L Thornton FwyDallas, TX 75232"
Highland Oaks Church of Christ,"10805 Walnut Hill LnDallas, TX 75238"
Light of The World Church of Christ,"7408 S Hampton RdDallas, TX 75232"
King Of Glory Lutheran Church,"6411 Lyndon B Johnson FwyDallas, TX 75240"
Church Of Christ Of Rylie,"10240 Rylie RdDallas, TX 75217"
Bentwood Trail Presbyterian Church,"6000 Bentwood TrlDallas, TX 75252"
Cliff View Church of Christ,"Dallas, TX 75201"
New Found Life Bible Church,"2939 Lenway StDallas, TX 75215"
Kessler Park United Methodist Church,"1215 Turner AveDallas, TX 75208"
Triumph The Church & Kingdom Of God In Christ,"2314 Greer StDallas, TX 75215"
Southern Methodist University Schools,"5800 Denton Drive Cut OffDallas, TX 75235"
Lakewood United Methodist Church,"2443 Abrams RdDallas, TX 75214"
Greenland Hills United Methodist Church,"5835 Penrose AveDallas, TX 75206"
Emmanuel New Life Fellowship,"7903 Ferguson RdDallas, TX 75228"
Nuestra Senora De Fatima Pncc,"2323 Coombs Creek DrDallas, TX 75211"
Owenwood United Methodist Church,"1451 John West RdDallas, TX 75228"
Holy Cross Catholic Church,"4910 Bonnie View RdDallas, TX 75241"
St Philip The Apostle Church,"8131 Military PkwyDallas, TX 75227"
Lake Highlands United Methodist,"9015 Plano RdDallas, TX 75238"
The Redeemed Christian Church of God Dallas Central,"2636 Walnut Hill LnDallas, TX 75229"
Living Christ Church and Academy,"11333 E Northwest HwyDallas, TX 75238"
Vietnamese Redemptorist Mission,"3912 S Ledbetter DrDallas, TX 75236"
First Christian Methodist Evangelistic Church,"7575 S Hampton RdDallas, TX 75232"
Bible Prayer Fellowship,"12104 Josey LnDallas, TX 75234"
Spring,"7700 Spring Valley RdDallas, TX 75254"
Valley View Christian Church,"17601 Marsh LnDallas, TX 75287"
Shiloh Baptist Church,"1114 Comal StDallas, TX 75203"
Greater Mount Pleasant Baptist Church,"1403 Morrell AveDallas, TX 75203"
Calvary,"1822 W 10th StDallas, TX 75208"
Dallas Park Baptist Church,"3904 Meredith AveDallas, TX 75211"
True Gospel Missionary Baptist,"1734 E Ann Arbor AveDallas, TX 75216"
Christ Mission Baptist Church,"2607 52nd StDallas, TX 75216"
Westglen Baptist Church,"9028 Ferguson RdDallas, TX 75228"
Bon Air Baptist Church,"5707 Bonnie View RdDallas, TX 75241"
Calvary East Baptist Church,"1700 E Stark RdDallas, TX 75253"
New Generation Baptist Church,"8816 S Lancaster RdDallas, TX 75241"
CrossRoads Community Church,"2701 Reagan StDallas, TX 75219"
Lighthouse Church Of God,"2127 S Corinth Street RdDallas, TX 75203"
Bibleway,"3322 Navaro StDallas, TX 75212"
St Mary of Carmel Church,"2900 Vilbig RdDallas, TX 75212"
Dallas Friends Meeting,"5828 Worth StDallas, TX 75214"
Greenway Park Church Of God In Christ,"2002 Dennison StDallas, TX 75212"
Unity Church Of Christianity,"3425 Greenville AveDallas, TX 75206"
Southwest Region Conference,"2215 Lanark AveDallas, TX 75203"
Seventh-day Adventist Church,"2215 Lanark AveDallas, TX 75203"
Jehovah's Witnesses,"5308 W Mockingbird LnDallas, TX 75209"
The Ark Church,"832 Stella AveDallas, TX 75216"
Spirtitual Life Church of God and Christ,"6900 Bexar StDallas, TX 75215"
Penuel Seventh Day Adventist Church,"3339 Bernal DrDallas, TX 75212"
Saintsville Church Of God In Christ,"2200 S Marsalis AveDallas, TX 75216"
Framehouse Ministries,"2200 S Zang BlvdDallas, TX 75224"
St Mark's Ame Zion,"2311 E Illinois AveDallas, TX 75216"
Old Landmark Holiness Church,"2903 Ramsey AveDallas, TX 75216"
Holy Temple church of God in Christ,"1514 Oakley AveDallas, TX 75216"
True Gospel Pentecostal,"1919 Hudspeth AveDallas, TX 75216"
Path of Righteousness Ministries,"8035 E R L Thornton Fwy Ste 120Dallas, TX 75228"
Soul's Harvest,"4852 Fellows LnDallas, TX 75216"
Progressive Church Of God In Christ,"3902 Opal AveDallas, TX 75216"
Elizabeth Chapel CME Church,"3419 Michigan AveDallas, TX 75216"
Greater St Matthew Church of God & Christ,"3902 S Denley DrDallas, TX 75216"
Bethel Temple Pentecostal Church,"4014 S Lancaster RdDallas, TX 75216"
Mt Calvary Church of God and Christ,"1615 Garza AveDallas, TX 75216"
The Last Covenant Church Of God In Christ,"806 W Kiest BlvdDallas, TX 75224"
Baha'i Faith Coppell,"8609 NW Plaza DrDallas, TX 75225"
Gethsemane Missionary Baptist Church,"4600 Solar LnDallas, TX 75216"
Koinonia Full Gospel Church,"1633 Exeter AveDallas, TX 75216"
Holy Temple Christ Holy Sanctified Church,"4831 Sunnyvale StDallas, TX 75216"
Rice Chapel AME Church,"4122 S Marsalis AveDallas, TX 75216"
Deliverance Tabernacle,"4229 Idaho AveDallas, TX 75216"
Victory Temple Church,"7205 Tillman StDallas, TX 75217"
Seventh-Day Adventist Church,"825 W Pentagon PkwyDallas, TX 75224"
Full Gospel Holy Temple Church,"330 E Ann Arbor AveDallas, TX 75216"
Kingdom Builders Missionary Church,"8020 Forney RdDallas, TX 75227"
Israel Yahweh Assembly,"5024 E Frio DrDallas, TX 75216"
New Life Bible Fellowship,"3727 W Kiest BlvdDallas, TX 75233"
Church Music Institute,"7557 Rambler Rd Ste 420Dallas, TX 75231"
Dallas First Church,"5606 W Illinois AveDallas, TX 75211"
Newman Park Christian Center,"7922 Fairport RdDallas, TX 75217"
First Community Fellowship Bible Church,"1707 N Saint Augustine DrDallas, TX 75217"
New Leaf Family Church,"1707 N Saint Augustine DrDallas, TX 75217"
United Holiness Deliverance Temple,"10121 Scyene RdDallas, TX 75227"
Sheryl Brady Ministries,"3635 Dan Morton DrDallas, TX 75236"
Living Sacrifice of Praise Church Inc,"3161 Palo Alto DrDallas, TX 75241"
Grace Assembly Of God,"2801 Sam Houston RdDallas, TX 75227"
Church of Living God,"4312 Riverside RdDallas, TX 75241"
Glp Mission Church,"11311 Harry Hines Blvd Ste 600Dallas, TX 75229"
Wesleyan Bible Church,"10747 Bruton RdDallas, TX 75217"
New Life Assembly of Pleasant of Grove,"10747 Bruton RdDallas, TX 75217"
